,week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
45150,2018-10-14,20,33387818.47,The Ferryman,Bernard B. Jacobs Theatre,693826.3,875173.0,103.98,297.0,6673,1019,0.9355,0,7
45151,2018-10-14,20,33387818.47,The Lifespan of a Fact,Studio 54,803054.0,1079264.0,124.0,247.0,6476,1004,0.8063,0,8
45152,2018-10-14,20,33387818.47,The Lion King,Minskoff Theatre,2156939.0,2170390.0,160.64,225.0,13427,1696,0.9896,8,0
45153,2018-10-14,20,33387818.47,The Nap,Samuel J. Friedman Theatre,204865.6,646488.0,55.03,199.0,3723,643,0.7238,8,0
45154,2018-10-14,20,33387818.47,The Phantom of the Opera,Majestic Theatre,1055232.51,1347562.0,90.95,213.0,11602,1605,0.9036,8,0
45155,2018-10-14,20,33387818.47,The Play That Goes Wrong,Lyceum Theatre,300431.5,677688.0,64.75,197.0,4640,854,0.6792,8,0
45156,2018-10-14,20,33387818.47,The Waverly Gallery,John Golden Theatre,379302.0,772352.0,75.83,273.0,5002,787,0.7945,0,8
45157,2018-10-14,20,33387818.47,Torch Song,Helen Hayes Theater,238956.5,567623.0,68.31,248.0,3498,581,0.8601,0,7
45158,2018-10-14,20,33387818.47,Waitress,Brooks Atkinson Theatre,667453.5,1019480.0,98.81,270.0,6755,1045,0.8079999999999999,8,0
45159,2018-10-14,20,33387818.47,Wicked,Gershwin Theatre,1649536.0,1779845.0,119.97,240.0,13749,1807,0.9511,8,0
45160,2018-10-21,21,34344692.7,Aladdin,New Amsterdam Theatre,1316897.7,1535782.0,98.35,199.5,13390,1727,0.9692,8,0
45161,2018-10-21,21,34344692.7,American Son,Booth Theatre,551577.92,888864.0,110.18,248.0,5006,774,0.8085,0,8
45162,2018-10-21,21,34344692.7,Anastasia,Broadhurst Theatre,770316.8,1093588.0,93.53,273.0,8236,1143,0.9007,8,0
45163,2018-10-21,21,34344692.7,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,828343.0,1106908.0,106.92,247.0,7747,1026,0.9438,8,0
45164,2018-10-21,21,34344692.7,Bernhardt/Hamlet,American Airlines Theatre,397610.5,615040.0,83.81,250.0,4744,736,0.8057,8,0
45165,2018-10-21,21,34344692.7,Chicago,Ambassador Theatre,772729.75,967724.0,93.3,207.0,8282,1080,0.9586,8,0
45166,2018-10-21,21,34344692.7,Come From Away,Gerald Schoenfeld Theatre,1150466.0,1154784.0,134.83,297.0,8533,1046,1.0197,8,0
45167,2018-10-21,21,34344692.7,Dear Evan Hansen,Music Box Theatre,1540296.65,1352224.0,192.9,448.0,7985,984,1.0144,8,0
45168,2018-10-21,21,34344692.7,Frozen,St. James Theatre,1590249.1,1829134.0,125.62,325.0,12659,1684,0.9397,8,0
45169,2018-10-21,21,34344692.7,Hamilton,Richard Rodgers Theatre,3248164.0,2895648.0,301.99,849.0,10756,1321,1.0178,8,0
45170,2018-10-21,21,34344692.7,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2090857.0,1988464.0,161.13,296.5,12976,1622,1.0,8,0
45171,2018-10-21,21,34344692.7,Head Over Heels,Hudson Theatre,251815.0,883552.0,65.44,258.0,3848,963,0.4995,8,0
45172,2018-10-21,21,34344692.7,King Kong,Broadway Theatre,673685.5,977560.0,79.0,347.0,8528,1738,0.9814,0,5
45173,2018-10-21,21,34344692.7,Kinky Boots,Al Hirschfeld Theatre,765558.1,1294256.0,92.59,249.0,8268,1424,0.7258,8,0
45174,2018-10-21,21,34344692.7,Mean Girls,August Wilson Theatre,1372883.3,1328576.0,141.81,299.5,9681,1225,0.9879,8,0
45175,2018-10-21,21,34344692.7,My Fair Lady,Vivian Beaumont Theater,1165869.0,1396120.0,153.08,323.0,7616,1069,0.8906,8,0
45176,2018-10-21,21,34344692.7,Once On This Island,Circle in the Square Theatre,433460.9,792176.0,87.29,249.5,4966,696,0.8919,8,0
45177,2018-10-21,21,34344692.7,Pretty Woman: The Musical,Nederlander Theatre,1203148.2,1365328.0,132.34,275.0,9091,1168,0.9729,8,0
45178,2018-10-21,21,34344692.7,School of Rock - The Musical,Winter Garden Theatre,733818.0,1443688.0,84.44,223.0,8690,1523,0.7132,8,0
45179,2018-10-21,21,34344692.7,Springsteen On Broadway,Walter Kerr Theatre,2414700.0,2384275.0,509.43,0.0,4740,948,1.0,5,0
45180,2018-10-21,21,34344692.7,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,683585.5,1455668.0,98.44,297.0,6944,1470,0.5905,8,0
45181,2018-10-21,21,34344692.7,The Band's Visit,Ethel Barrymore Theatre,907794.78,1024568.0,114.52,247.0,7927,1039,0.9537,8,0
45182,2018-10-21,21,34344692.7,The Book of Mormon,Eugene O'Neill Theatre,1184562.0,1190502.0,135.94,477.5,8714,1047,1.0404,8,0
45183,2018-10-21,21,34344692.7,The Ferryman,Bernard B. Jacobs Theatre,682369.1,995712.0,85.46,297.0,7985,1019,0.9795,1,7
45184,2018-10-21,21,34344692.7,The Lifespan of a Fact,Studio 54,808088.0,1079264.0,107.83,247.0,7494,1004,0.9329999999999999,4,4
45185,2018-10-21,21,34344692.7,The Lion King,Minskoff Theatre,2216979.0,2096494.0,163.93,225.0,13524,1696,0.9968,8,0
45186,2018-10-21,21,34344692.7,The Nap,Samuel J. Friedman Theatre,210366.2,646488.0,59.12,199.0,3558,643,0.6917,8,0
45187,2018-10-21,21,34344692.7,The Phantom of the Opera,Majestic Theatre,1001995.44,1347562.0,90.25,213.0,11102,1605,0.8646,8,0
45188,2018-10-21,21,34344692.7,The Play That Goes Wrong,Lyceum Theatre,322549.16,677688.0,64.39,197.0,5009,854,0.7332,8,0
45189,2018-10-21,21,34344692.7,The Waverly Gallery,John Golden Theatre,393429.5,772352.0,64.75,273.0,6076,787,0.9651,0,8
45190,2018-10-21,21,34344692.7,Torch Song,Helen Hayes Theater,258729.6,648712.0,67.22,248.0,3849,585,0.8224,0,8
45191,2018-10-21,21,34344692.7,Waitress,Brooks Atkinson Theatre,696843.0,1019480.0,100.18,270.0,6956,1045,0.8321,8,0
45192,2018-10-21,21,34344692.7,Wicked,Gershwin Theatre,1704955.0,1779845.0,120.19,240.0,14185,1807,0.9813,8,0
45193,2018-10-28,22,33133984.13,Aladdin,New Amsterdam Theatre,1294657.9,1492927.0,97.79,199.5,13239,1727,0.9582,8,0
45194,2018-10-28,22,33133984.13,American Son,Booth Theatre,510766.0,888864.0,116.75,248.0,4375,774,0.7066,0,8
45195,2018-10-28,22,33133984.13,Anastasia,Broadhurst Theatre,619115.31,1093588.0,88.14,273.0,7024,1143,0.7682,8,0
45196,2018-10-28,22,33133984.13,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,743518.5,1106908.0,101.2,247.0,7347,1026,0.8951,8,0
45197,2018-10-28,22,33133984.13,Bernhardt/Hamlet,American Airlines Theatre,345038.2,615040.0,74.41,250.0,4637,736,0.7875,8,0
45198,2018-10-28,22,33133984.13,Chicago,Ambassador Theatre,772143.4,967724.0,91.76,207.0,8415,1080,0.9740000000000001,8,0
45199,2018-10-28,22,33133984.13,Come From Away,Gerald Schoenfeld Theatre,1108496.2,1154784.0,129.92,297.0,8532,1046,1.0196,8,0
45200,2018-10-28,22,33133984.13,Dear Evan Hansen,Music Box Theatre,1504727.47,1352224.0,188.92,448.0,7965,984,1.0118,8,0
45201,2018-10-28,22,33133984.13,Frozen,St. James Theatre,1554026.0,1829134.0,120.62,325.0,12884,1684,0.9564,8,0
45202,2018-10-28,22,33133984.13,Hamilton,Richard Rodgers Theatre,2945615.0,2630724.0,274.34,849.0,10737,1321,1.016,8,0
45203,2018-10-28,22,33133984.13,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2060777.0,1988464.0,158.81,296.5,12976,1622,1.0,8,0
45204,2018-10-28,22,33133984.13,Head Over Heels,Hudson Theatre,205599.75,883552.0,59.92,258.0,3431,963,0.4454,8,0
45205,2018-10-28,22,33133984.13,King Kong,Broadway Theatre,774280.0,1166006.0,80.0,347.0,9678,1738,0.9281,0,6
45206,2018-10-28,22,33133984.13,Kinky Boots,Al Hirschfeld Theatre,688531.4,1294256.0,92.98,249.0,7405,1424,0.65,8,0
45207,2018-10-28,22,33133984.13,Mean Girls,August Wilson Theatre,1241318.85,1328576.0,130.61,299.5,9504,1225,0.9698,8,0
45208,2018-10-28,22,33133984.13,Mike Birbiglia's The New One,Cort Theatre,124121.4,459674.0,48.09,223.0,2581,1073,0.6014,0,4
45209,2018-10-28,22,33133984.13,My Fair Lady,Vivian Beaumont Theater,1184426.0,1396120.0,147.81,323.0,8013,1069,0.937,8,0
45210,2018-10-28,22,33133984.13,Once On This Island,Circle in the Square Theatre,401933.5,792176.0,87.07,249.5,4616,696,0.8290000000000001,8,0
45211,2018-10-28,22,33133984.13,Pretty Woman: The Musical,Nederlander Theatre,1188403.1,1365328.0,131.26,275.0,9054,1168,0.9690000000000001,8,0
45212,2018-10-28,22,33133984.13,School of Rock - The Musical,Winter Garden Theatre,702531.5,1443688.0,84.63,223.0,8301,1523,0.6813,8,0
45213,2018-10-28,22,33133984.13,Springsteen On Broadway,Walter Kerr Theatre,1937995.0,1907420.0,511.07,0.0,3792,948,1.0,4,0
45214,2018-10-28,22,33133984.13,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,598438.0,1455668.0,87.48,297.0,6841,1470,0.5817,8,0
45215,2018-10-28,22,33133984.13,The Band's Visit,Ethel Barrymore Theatre,878504.12,1024568.0,111.88,247.0,7852,1039,0.9447,8,0
45216,2018-10-28,22,33133984.13,The Book of Mormon,Eugene O'Neill Theatre,1135182.0,1190502.0,130.84,477.5,8676,1047,1.0358,8,0
45217,2018-10-28,22,33133984.13,The Ferryman,Bernard B. Jacobs Theatre,902456.02,995712.0,114.47,297.0,7884,1019,0.9671,8,0
45218,2018-10-28,22,33133984.13,The Lifespan of a Fact,Studio 54,985137.9,1079264.0,131.79,247.0,7475,1004,0.9307,8,0
45219,2018-10-28,22,33133984.13,The Lion King,Minskoff Theatre,2103744.0,2003484.0,155.74,225.0,13508,1696,0.9956,8,0
45220,2018-10-28,22,33133984.13,The Nap,Samuel J. Friedman Theatre,174209.4,620439.0,49.8,199.0,3498,643,0.68,8,0
45221,2018-10-28,22,33133984.13,The Phantom of the Opera,Majestic Theatre,1003283.36,1347562.0,88.72,213.0,11309,1605,0.8808,8,0
45222,2018-10-28,22,33133984.13,The Play That Goes Wrong,Lyceum Theatre,288334.5,677688.0,60.78,197.0,4744,854,0.6944,8,0
45223,2018-10-28,22,33133984.13,The Prom,Longacre Theatre,343855.45,903451.0,53.85,247.0,6385,1016,0.8978,0,7
45224,2018-10-28,22,33133984.13,The Waverly Gallery,John Golden Theatre,422756.4,772352.0,67.64,273.0,6250,787,0.9927,5,3
45225,2018-10-28,22,33133984.13,Torch Song,Helen Hayes Theater,214462.5,648712.0,52.85,248.0,4058,585,0.8671,0,8
45226,2018-10-28,22,33133984.13,Waitress,Brooks Atkinson Theatre,630569.0,1019480.0,99.54,270.0,6335,1045,0.7578,8,0
45227,2018-10-28,22,33133984.13,Wicked,Gershwin Theatre,1545030.0,1779845.0,114.78,240.0,13461,1807,0.9312,8,0
45228,2018-11-04,23,33078711.53,Aladdin,New Amsterdam Theatre,1258572.0,1472288.0,95.23,227.5,13216,1727,0.9566,8,0
45229,2018-11-04,23,33078711.53,American Son,Booth Theatre,421752.0,888864.0,84.37,248.0,4999,774,0.8073,1,7
45230,2018-11-04,23,33078711.53,Anastasia,Broadhurst Theatre,746074.92,1093588.0,92.02,273.0,8108,1143,0.8867,8,0
45231,2018-11-04,23,33078711.53,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,666168.69,1106908.0,92.05,247.0,7237,1026,0.8817,8,0
45232,2018-11-04,23,33078711.53,Bernhardt/Hamlet,American Airlines Theatre,373035.6,615040.0,80.66,250.0,4625,736,0.7855,8,0
45233,2018-11-04,23,33078711.53,Chicago,Ambassador Theatre,722269.6,967724.0,90.16,207.0,8011,1080,0.9272,8,0
45234,2018-11-04,23,33078711.53,Come From Away,Gerald Schoenfeld Theatre,1023781.4,1154784.0,120.56,297.0,8492,1046,1.0148,8,0
45235,2018-11-04,23,33078711.53,Dear Evan Hansen,Music Box Theatre,1407880.4,1352224.0,176.43,448.0,7980,984,1.0137,8,0
45236,2018-11-04,23,33078711.53,Frozen,St. James Theatre,1299258.9,1829134.0,105.18,325.0,12353,1684,0.9169,8,0
45237,2018-11-04,23,33078711.53,Hamilton,Richard Rodgers Theatre,2824675.0,2638974.0,263.15,849.0,10734,1321,1.0157,8,0
45238,2018-11-04,23,33078711.53,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2054953.0,1988464.0,158.37,296.5,12976,1622,1.0,8,0
45239,2018-11-04,23,33078711.53,Head Over Heels,Hudson Theatre,185775.5,883552.0,62.85,258.0,2956,963,0.3837,8,0
45240,2018-11-04,23,33078711.53,King Kong,Broadway Theatre,674934.25,1166006.0,68.13,347.0,9906,1738,0.9499,0,6
45241,2018-11-04,23,33078711.53,Kinky Boots,Al Hirschfeld Theatre,623961.4,1132474.0,94.51,249.0,6602,1424,0.6623,7,0
45242,2018-11-04,23,33078711.53,Mean Girls,August Wilson Theatre,1246467.35,1328576.0,131.08,299.5,9509,1225,0.9703,8,0
45243,2018-11-04,23,33078711.53,Mike Birbiglia's The New One,Cort Theatre,191614.0,900434.0,38.78,223.0,4941,1073,0.5756,0,8
45244,2018-11-04,23,33078711.53,My Fair Lady,Vivian Beaumont Theater,981958.5,1396120.0,128.95,323.0,7615,1069,0.8904,8,0
45245,2018-11-04,23,33078711.53,Once On This Island,Circle in the Square Theatre,358878.8,792176.0,71.63,249.5,5010,696,0.8998,8,0
45246,2018-11-04,23,33078711.53,Pretty Woman: The Musical,Nederlander Theatre,1065416.0,1365328.0,121.54,275.0,8766,1168,0.9381,8,0
45247,2018-11-04,23,33078711.53,School of Rock - The Musical,Winter Garden Theatre,663759.0,1443688.0,82.99,223.0,7998,1523,0.6564,8,0
45248,2018-11-04,23,33078711.53,Springsteen On Broadway,Walter Kerr Theatre,2424880.0,2384275.0,511.58,0.0,4740,948,1.0,5,0
45249,2018-11-04,23,33078711.53,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,569903.0,1455668.0,88.18,297.0,6463,1470,0.5496,8,0
45250,2018-11-04,23,33078711.53,The Band's Visit,Ethel Barrymore Theatre,754549.5,1031928.0,103.9,247.0,7262,1039,0.8737,8,0
45251,2018-11-04,23,33078711.53,The Book of Mormon,Eugene O'Neill Theatre,1100964.5,1190502.0,127.81,477.5,8614,1047,1.0284,8,0
45252,2018-11-04,23,33078711.53,The Cher Show,Neil Simon Theatre,495489.0,559200.0,123.35,247.0,4017,1380,0.9703,0,3
45253,2018-11-04,23,33078711.53,The Ferryman,Bernard B. Jacobs Theatre,919930.0,995712.0,119.61,297.0,7691,1019,0.9434,8,0
45254,2018-11-04,23,33078711.53,The Lifespan of a Fact,Studio 54,884145.1,1079264.0,131.71,247.0,6713,1004,0.8358,8,0
45255,2018-11-04,23,33078711.53,The Lion King,Minskoff Theatre,2090669.0,1968880.0,154.44,225.0,13537,1696,0.9977,8,0
45256,2018-11-04,23,33078711.53,The Nap,Samuel J. Friedman Theatre,176181.8,646488.0,48.8,199.0,3610,643,0.7018,8,0
45257,2018-11-04,23,33078711.53,The Phantom of the Opera,Majestic Theatre,930637.4,1361632.0,85.33,213.0,10906,1605,0.8494,8,0
45258,2018-11-04,23,33078711.53,The Play That Goes Wrong,Lyceum Theatre,226490.5,677688.0,57.21,197.0,3959,854,0.5795,8,0
45259,2018-11-04,23,33078711.53,The Prom,Longacre Theatre,316383.6,903451.0,48.79,247.0,6484,1016,0.9117,0,7
45260,2018-11-04,23,33078711.53,The Waverly Gallery,John Golden Theatre,451689.0,772352.0,82.95,273.0,5445,787,0.8648,8,0
45261,2018-11-04,23,33078711.53,To Kill A Mockingbird,Sam S. Shubert Theatre,520357.32,526587.0,120.43,273.0,4321,1437,1.0023,0,3
45262,2018-11-04,23,33078711.53,Torch Song,Helen Hayes Theater,213342.5,648712.0,48.63,248.0,4387,585,0.9374,5,3
45263,2018-11-04,23,33078711.53,Waitress,Brooks Atkinson Theatre,535899.0,1019480.0,92.75,270.0,5778,1045,0.6911,8,0
45264,2018-11-04,23,33078711.53,Wicked,Gershwin Theatre,1676014.0,1779845.0,124.08,240.0,13508,1807,0.9344,8,0
45265,2018-11-11,24,37230401.33,Aladdin,New Amsterdam Theatre,1349588.5,1523321.0,100.31,227.5,13454,1727,0.9738,8,0
45266,2018-11-11,24,37230401.33,American Son,Booth Theatre,645363.8,888864.0,120.76,248.0,5344,774,0.863,8,0
45267,2018-11-11,24,37230401.33,Anastasia,Broadhurst Theatre,760696.6,1093588.0,97.28,273.0,7820,1143,0.8552,8,0
45268,2018-11-11,24,37230401.33,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,761745.0,1106908.0,106.78,247.0,7134,1026,0.8692,8,0
45269,2018-11-11,24,37230401.33,Bernhardt/Hamlet,American Airlines Theatre,422323.3,615040.0,87.09,250.0,4849,736,0.8235,8,0
45270,2018-11-11,24,37230401.33,Chicago,Ambassador Theatre,744131.7,967724.0,90.3,207.0,8241,1080,0.9538,8,0
45271,2018-11-11,24,37230401.33,Come From Away,Gerald Schoenfeld Theatre,1055453.8,1154784.0,124.58,297.0,8472,1046,1.0124,8,0
45272,2018-11-11,24,37230401.33,Dear Evan Hansen,Music Box Theatre,1523099.08,1352224.0,190.43,448.0,7998,984,1.016,8,0
45273,2018-11-11,24,37230401.33,Frozen,St. James Theatre,1706071.8,1829134.0,131.95,325.0,12930,1684,0.9598,8,0
45274,2018-11-11,24,37230401.33,Hamilton,Richard Rodgers Theatre,2943951.0,2630724.0,274.24,849.0,10735,1321,1.0158,8,0
45275,2018-11-11,24,37230401.33,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2109192.0,1988464.0,162.55,296.5,12976,1622,1.0,8,0
45276,2018-11-11,24,37230401.33,Head Over Heels,Hudson Theatre,233983.5,883552.0,67.41,258.0,3471,963,0.4505,8,0
45277,2018-11-11,24,37230401.33,King Kong,Broadway Theatre,915800.41,1542898.0,69.02,347.0,13269,1738,0.9543,4,4
45278,2018-11-11,24,37230401.33,Kinky Boots,Al Hirschfeld Theatre,799296.95,1294256.0,91.45,249.0,8740,1424,0.7672,8,0
45279,2018-11-11,24,37230401.33,Mean Girls,August Wilson Theatre,1391698.65,1328576.0,143.55,299.5,9695,1225,0.9893,8,0
45280,2018-11-11,24,37230401.33,Mike Birbiglia's The New One,Cort Theatre,178137.5,784171.0,26.9,223.0,6623,1073,0.8818,1,6
45281,2018-11-11,24,37230401.33,My Fair Lady,Vivian Beaumont Theater,1142786.0,1396120.0,141.49,323.0,8077,1069,0.9445,8,0
45282,2018-11-11,24,37230401.33,Network,Belasco Theatre,293220.0,281918.0,144.02,397.0,2036,1017,1.001,0,2
45283,2018-11-11,24,37230401.33,Once On This Island,Circle in the Square Theatre,429807.92,792176.0,85.45,249.5,5030,696,0.9034,8,0
45284,2018-11-11,24,37230401.33,Pretty Woman: The Musical,Nederlander Theatre,1156664.7,1365328.0,133.27,275.0,8679,1168,0.9288,8,0
45285,2018-11-11,24,37230401.33,School of Rock - The Musical,Winter Garden Theatre,836075.4,1443688.0,87.49,223.0,9556,1523,0.7843,8,0
45286,2018-11-11,24,37230401.33,Springsteen On Broadway,Walter Kerr Theatre,1935170.0,1907420.0,510.33,0.0,3792,948,1.0,4,0
45287,2018-11-11,24,37230401.33,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,686515.0,1455668.0,93.59,297.0,7335,1470,0.6237,8,0
45288,2018-11-11,24,37230401.33,The Band's Visit,Ethel Barrymore Theatre,787362.6,1024568.0,108.89,247.0,7231,1039,0.8699,8,0
45289,2018-11-11,24,37230401.33,The Book of Mormon,Eugene O'Neill Theatre,1175355.5,1190502.0,135.02,477.5,8705,1047,1.0393,8,0
45290,2018-11-11,24,37230401.33,The Cher Show,Neil Simon Theatre,1065993.0,1304800.0,115.92,247.0,9196,1380,0.9520000000000001,0,7
45291,2018-11-11,24,37230401.33,The Ferryman,Bernard B. Jacobs Theatre,1001994.9,1180720.0,136.98,323.0,7315,1019,0.8973,8,0
45292,2018-11-11,24,37230401.33,The Lifespan of a Fact,Studio 54,966411.3,1079264.0,130.99,247.0,7378,1004,0.9186,8,0
45293,2018-11-11,24,37230401.33,The Lion King,Minskoff Theatre,2082461.0,1955494.0,153.81,225.0,13539,1696,0.9979,8,0
45294,2018-11-11,24,37230401.33,The Nap,Samuel J. Friedman Theatre,191063.6,646488.0,46.31,199.0,4126,643,0.8021,8,0
45295,2018-11-11,24,37230401.33,The Phantom of the Opera,Majestic Theatre,922340.82,1361632.0,89.18,213.0,10343,1605,0.8055,8,0
45296,2018-11-11,24,37230401.33,The Play That Goes Wrong,Lyceum Theatre,326463.5,677688.0,63.44,197.0,5146,854,0.7532,8,0
45297,2018-11-11,24,37230401.33,The Prom,Longacre Theatre,323083.0,802842.0,55.75,247.0,5795,1016,0.9506,0,6
45298,2018-11-11,24,37230401.33,The Waverly Gallery,John Golden Theatre,491941.5,772352.0,90.66,273.0,5426,787,0.8618,8,0
45299,2018-11-11,24,37230401.33,To Kill A Mockingbird,Sam S. Shubert Theatre,1130163.0,1213193.0,112.14,348.0,10078,1437,1.0019,0,7
45300,2018-11-11,24,37230401.33,Torch Song,Helen Hayes Theater,290584.5,648712.0,71.19,248.0,4082,585,0.8722,8,0
45301,2018-11-11,24,37230401.33,Waitress,Brooks Atkinson Theatre,683802.5,1019480.0,100.59,270.0,6798,1045,0.8132,8,0
45302,2018-11-11,24,37230401.33,Wicked,Gershwin Theatre,1770608.0,1779845.0,121.27,240.0,14601,1867,0.9778,8,0
45303,2018-11-18,25,36501888.28,Aladdin,New Amsterdam Theatre,1328971.4,1484860.0,100.84,227.5,13179,1727,0.9539,8,0
45304,2018-11-18,25,36501888.28,American Son,Booth Theatre,598762.3,888864.0,120.16,248.0,4983,774,0.8047,8,0
45305,2018-11-18,25,36501888.28,Anastasia,Broadhurst Theatre,603914.8,1093588.0,89.94,273.0,6715,1143,0.7344,8,0
45306,2018-11-18,25,36501888.28,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,633176.59,1106908.0,104.88,247.0,6037,1026,0.7355,8,0
45307,2018-11-18,25,36501888.28,Bernhardt/Hamlet,American Airlines Theatre,361533.4,615040.0,66.84,250.0,5409,736,0.9186,8,0
45308,2018-11-18,25,36501888.28,Chicago,Ambassador Theatre,669160.65,967724.0,86.29,207.0,7755,1080,0.8976,8,0
45309,2018-11-18,25,36501888.28,Come From Away,Gerald Schoenfeld Theatre,1137731.4,1154784.0,133.69,297.0,8510,1046,1.0170000000000001,8,0
45310,2018-11-18,25,36501888.28,Dear Evan Hansen,Music Box Theatre,1492231.7,1352224.0,186.86,448.0,7986,984,1.0145,8,0
45311,2018-11-18,25,36501888.28,Frozen,St. James Theatre,1639775.1,1829134.0,128.96,325.0,12715,1684,0.9438,8,0
45312,2018-11-18,25,36501888.28,Hamilton,Richard Rodgers Theatre,2934086.0,2630724.0,273.29,849.0,10736,1321,1.0159,8,0
45313,2018-11-18,25,36501888.28,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2095399.0,1988464.0,161.48,296.5,12976,1622,1.0,8,0
45314,2018-11-18,25,36501888.28,Head Over Heels,Hudson Theatre,182462.5,883552.0,61.13,258.0,2985,963,0.3875,8,0
45315,2018-11-18,25,36501888.28,King Kong,Broadway Theatre,1018560.75,1560563.0,91.24,347.0,11164,1738,0.8029,8,0
45316,2018-11-18,25,36501888.28,Kinky Boots,Al Hirschfeld Theatre,583495.9,1294256.0,87.21,249.0,6691,1424,0.5873,8,0
45317,2018-11-18,25,36501888.28,Mean Girls,August Wilson Theatre,1287601.7,1328576.0,138.51,324.5,9296,1225,0.9486,8,0
45318,2018-11-18,25,36501888.28,Mike Birbiglia's The New One,Cort Theatre,283486.5,982794.0,50.36,223.0,5629,1073,0.6558,8,0
45319,2018-11-18,25,36501888.28,My Fair Lady,Vivian Beaumont Theater,1044754.92,1396120.0,141.03,323.0,7408,1069,0.8662,8,0
45320,2018-11-18,25,36501888.28,Network,Belasco Theatre,994920.0,954335.0,141.59,397.0,7027,1015,0.9890000000000001,0,7
45321,2018-11-18,25,36501888.28,Once On This Island,Circle in the Square Theatre,379458.5,792176.0,85.06,249.5,4461,696,0.8012,8,0
